72.2,150,65,150
72.2,150,65,150
72.2,150,65,150
72.2,150,65,150
72.2,150,65,150
72.2,150,65,150
72.2,150,65,150
72.2,150,65,150
72.2,150,65,150
72.2,150,65,150
72.2,150,65,150
72.2,150,65,150
72.2,150,65,150
72.2,150,65,150
135,150,65,150
150,150,65,150
150,150,65,150
135,150,65,135
135,150,65,150
150,150,65,150
150,150,65,150
150,150,65,150
150,150,65,150
150,150,65,150
65,150,65,150
72.2,150,65,150
135,150,65,150
135,150,65,150
150,150,65,150
150,150,65,150
135,150,65,150
150,65,65,150
150,65,65,150
150,72.2,65,150
135,72.2,65,150
150,65,65,150
150,65,65,150
150,72.2,65,150
150,72.2,65,150
150,65,65,150
65,72.2,65,150
65,72.2,65,150
72.2,72.2,65,150
72.2,72.2,65,150
65,135,65,150
65,150,65,150
72.2,150,65,150
72.2,135,65,150
65,65,65,150
65,65,65,150
72.2,72.2,65,150
72.2,72.2,65,150
72.2,65,65,150
135,72.2,65,150
150,72.2,65,150
150,72.2,65,150
150,65,65,150
135,72.2,65,150
150,72.2,65,150
150,72.2,65,150
150,72.2,65,150
135,72.2,65,150
135,72.2,65,150
150,72.2,65,150
150,72.2,65,150
150,72.2,65,150
150,72.2,65,150
150,72.2,65,150
150,72.2,65,150
150,72.2,65,150
150,72.2,65,150
150,65,65,150
150,65,65,150
150,72.2,65,150
135,72.2,65,150
135,72.2,65,150
150,72.2,65,150
150,135,65,150
150,150,65,150
150,150,65,150
150,150,65,150
150,135,65,150
150,135,65,150
150,150,65,150
150,150,65,150
150,150,65,150
150,150,65,150
150,150,65,150
150,150,65,150
150,65,65,150
150,72.2,65,150
150,72.2,65,150
150,65,65,150
150,65,65,150
150,72.2,65,150
150,72.2,65,150
150,72.2,65,150
150,65,65,150
150,65,65,150
150,72.2,65,150
150,72.2,65,150
150,72.2,65,150
135,72.2,65,150
135,72.2,65,150
150,72.2,65,150
150,72.2,65,150
150,72.2,65,150
150,72.2,65,150
150,72.2,65,150
150,72.2,65,150
150,72.2,65,150
150,65,65,150
150,65,58.5,150
150,72.2,65,150
65,72.2,65,150
65,72.2,65,150
72.2,72.2,65,150
72.2,72.2,65,150
65,72.2,65,150
135,72.2,65,150
135,72.2,65,150
150,72.2,65,150
150,72.2,65,150
135,72.2,65,150
135,72.2,65,150
150,72.2,65,150
150,72.2,65,150
150,72.2,65,135
150,72.2,65,150
150,72.2,65,150
150,72.2,65,150
150,72.2,65,150
150,72.2,65,150
150,72.2,65,150
135,72.2,65,150
150,72.2,65,150
150,72.2,65,150
150,72.2,65,150
150,72.2,65,150
150,65,65,150
65,65,65,150
72.2,72.2,65,150
72.2,72.2,65,150
65,72.2,65,150
65,72.2,65,150
72.2,72.2,65,150
72.2,72.2,65,150
72.2,72.2,65,150
65,72.2,65,150
72.2,72.2,65,150
72.2,72.2,65,150
72.2,72.2,65,150
72.2,72.2,65,150
72.2,72.2,65,150
135,72.2,65,150
150,72.2,65,150
150,72.2,65,150
135,72.2,65,150
135,72.2,65,150
150,72.2,65,150
150,72.2,65,150
150,72.2,65,150
150,72.2,65,150
150,72.2,65,150
150,72.2,65,150
150,72.2,65,150
150,72.2,65,150
65,72.2,65,150
72.2,135,65,150
72.2,135,65,150
65,150,65,150
65,150,65,150
72.2,150,65,150
72.2,135,65,150
135,150,65,150
150,150,65,150
150,150,65,150
135,150,65,150
135,150,65,150
150,150,65,150
150,150,65,150
150,150,65,150
135,135,65,150
135,150,65,150
150,150,65,150
150,150,65,150
150,150,65,150
150,150,65,150
150,150,65,150
150,150,65,150
150,150,65,150
150,150,65,150
150,150,65,150
150,150,65,150
150,150,65,150
150,150,65,150
135,135,65,150
135,135,65,150
150,150,65,150
150,150,65,150
150,150,65,150
150,150,65,150
150,150,65,150
150,150,65,150
150,150,65,150
150,150,65,150
150,150,65,150
150,150,65,150
150,65,65,150
150,65,65,150
150,72.2,65,150
150,72.2,65,150
150,65,65,150
150,65,65,150
150,72.2,65,150
150,72.2,65,150
150,65,65,150
150,65,65,150
150,72.2,65,150
150,72.2,65,150
150,72.2,65,150
150,72.2,65,150
150,72.2,65,150
135,135,65,150
135,135,65,150
150,150,65,150
150,150,65,150
150,135,65,150
150,135,65,150
65,150,65,150
72.2,150,65,150
72.2,150,65,150
65,150,65,150
65,150,65,150
72.2,150,65,150
72.2,150,65,150
72.2,65,65,150
72.2,72.2,65,150
65,72.2,65,135
65,72.2,65,150
72.2,65,65,150
72.2,72.2,65,150
72.2,72.2,65,150
72.2,135,65,150
72.2,135,65,150
72.2,150,65,150
72.2,150,65,150
72.2,135,65,150
72.2,135,65,150
72.2,150,65,150
72.2,150,65,150
72.2,150,65,150
65,150,72.2,150
65,150,72.2,150
72.2,150,72.2,150
72.2,150,72.2,150
72.2,150,72.2,150
72.2,135,72.2,150
72.2,135,72.2,150
72.2,150,72.2,150
72.2,150,72.2,150
72.2,150,72.2,150
72.2,150,72.2,150
72.2,150,72.2,150
72.2,150,72.2,150
72.2,150,72.2,150
72.2,150,72.2,150
72.2,150,72.2,150
72.2,150,72.2,150
72.2,150,72.2,150
72.2,150,72.2,150
72.2,135,72.2,150
72.2,135,72.2,150
72.2,150,72.2,150
72.2,150,72.2,150
72.2,150,72.2,150
72.2,150,72.2,150
72.2,150,72.2,150
72.2,150,72.2,150
72.2,150,72.2,150
65,150,72.2,150
65,150,72.2,150
72.2,150,72.2,150
72.2,150,72.2,150
72.2,150,72.2,150
72.2,150,72.2,150
72.2,150,72.2,150
72.2,150,72.2,150
72.2,150,72.2,150
72.2,150,72.2,150
72.2,150,72.2,150
72.2,150,72.2,150
72.2,150,72.2,150
72.2,150,72.2,150
72.2,150,72.2,150
72.2,150,72.2,150
72.2,150,72.2,150
72.2,65,72.2,150
72.2,65,72.2,150
72.2,72.2,72.2,150
135,72.2,72.2,150
150,72.2,72.2,150
150,65,72.2,150
150,72.2,72.2,150
135,135,72.2,150
150,135,72.2,150
150,150,72.2,150
135,135,72.2,150
135,135,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,65,72.2,150
150,65,72.2,150
150,72.2,72.2,150
150,72.2,72.2,150
135,65,72.2,150
150,65,72.2,150
150,72.2,72.2,150
150,135,72.2,150
150,135,72.2,150
150,150,72.2,150
150,150,72.2,150
150,135,72.2,150
150,135,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
65,150,72.2,150
72.2,150,72.2,150
72.2,150,72.2,150
65,150,72.2,150
65,150,72.2,150
72.2,150,72.2,150
72.2,135,72.2,150
72.2,135,72.2,150
72.2,150,72.2,150
72.2,150,72.2,150
65,150,72.2,150
65,150,72.2,150
72.2,150,72.2,150
72.2,150,72.2,150
72.2,150,72.2,150
72.2,150,72.2,150
72.2,150,72.2,150
135,150,72.2,150
150,150,72.2,150
150,65,72.2,150
135,72.2,72.2,150
135,72.2,72.2,150
150,65,72.2,150
150,65,72.2,150
150,72.2,72.2,150
65,72.2,72.2,150
65,72.2,72.2,150
72.2,72.2,72.2,150
72.2,72.2,72.2,135
65,65,72.2,135
65,65,72.2,150
135,72.2,72.2,150
135,72.2,72.2,150
150,72.2,72.2,150
150,72.2,72.2,150
135,135,72.2,150
135,135,72.2,150
150,150,72.2,150
150,150,72.2,150
150,135,72.2,150
135,135,72.2,150
150,150,72.2,150
150,150,72.2,150
150,135,72.2,150
150,135,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
135,150,72.2,150
150,150,72.2,150
150,65,72.2,150
150,65,72.2,150
150,72.2,72.2,150
150,72.2,72.2,150
150,65,72.2,150
150,72.2,72.2,150
150,72.2,72.2,65
150,72.2,72.2,72.2
150,65,72.2,72.2
150,65,72.2,65
150,72.2,72.2,65
150,72.2,72.2,72.2
150,72.2,72.2,72.2
150,72.2,72.2,135
150,135,72.2,150
150,150,72.2,150
150,150,72.2,135
150,135,72.2,135
150,135,72.2,150
150,150,72.2,150
150,65,72.2,150
150,65,72.2,150
150,72.2,72.2,135
150,135,72.2,150
150,135,72.2,150
135,150,72.2,150
135,150,72.2,150
150,135,72.2,150
150,135,72.2,150
150,150,72.2,150
150,150,65,150
150,150,65,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,65,72.2,150
150,72.2,72.2,135
150,72.2,72.2,150
150,65,72.2,150
150,65,72.2,150
150,72.2,72.2,150
150,72.2,72.2,150
150,135,65,150
150,135,65,150
150,150,72.2,150
150,150,72.2,150
150,135,72.2,150
150,135,72.2,150
150,150,72.2,150
150,150,72.2,150
150,135,72.2,150
150,135,72.2,150
150,121.5,72.2,150
150,135,72.2,150
150,135,72.2,150
150,135,72.2,150
150,65,72.2,150
150,65,72.2,150
150,72.2,72.2,150
150,72.2,72.2,150
150,65,72.2,150
150,65,72.2,150
150,72.2,72.2,150
150,135,72.2,150
150,135,72.2,150
150,150,72.2,150
150,150,72.2,135
150,135,72.2,135
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
135,135,72.2,150
135,135,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,135,72.2,150
150,135,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,65,72.2,150
150,72.2,72.2,150
150,72.2,72.2,150
150,65,72.2,150
150,65,72.2,150
150,72.2,72.2,150
150,72.2,72.2,150
65,72.2,72.2,150
72.2,65,72.2,150
72.2,65,72.2,150
65,72.2,72.2,150
65,72.2,72.2,150
72.2,72.2,72.2,150
72.2,72.2,72.2,150
135,72.2,72.2,150
150,72.2,72.2,150
150,72.2,72.2,150
135,72.2,72.2,150
135,72.2,72.2,150
135,72.2,72.2,150
150,72.2,72.2,150
65,72.2,72.2,150
65,135,72.2,150
72.2,135,72.2,150
65,150,72.2,150
65,150,72.2,135
72.2,135,72.2,135
72.2,135,72.2,150
72.2,65,72.2,150
65,72.2,72.2,150
72.2,72.2,72.2,150
72.2,65,72.2,150
72.2,65,72.2,150
72.2,58.5,72.2,150
72.2,58.5,72.2,150
72.2,135,72.2,150
72.2,135,72.2,150
72.2,150,72.2,150
72.2,150,72.2,150
72.2,135,72.2,150
72.2,135,72.2,150
72.2,150,72.2,150
72.2,150,72.2,150
65,150,72.2,150
65,150,72.2,150
72.2,150,72.2,150
72.2,150,72.2,150
72.2,150,72.2,150
72.2,150,72.2,150
72.2,135,72.2,150
72.2,135,72.2,150
72.2,150,72.2,150
72.2,150,72.2,150
72.2,150,72.2,150
72.2,150,72.2,150
135,150,72.2,150
135,150,72.2,150
150,150,72.2,150
150,150,72.2,150
135,150,72.2,150
135,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,135,72.2,150
150,135,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
135,150,72.2,150
135,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,65,72.2,150
150,65,72.2,150
150,72.2,72.2,150
150,72.2,72.2,150
150,65,72.2,150
150,65,72.2,150
65,72.2,72.2,150
65,135,72.2,150
72.2,150,72.2,150
72.2,150,72.2,150
65,135,72.2,150
135,135,72.2,150
135,150,72.2,150
150,150,72.2,150
150,150,72.2,150
135,150,72.2,150
135,65,72.2,150
150,72.2,72.2,150
150,135,72.2,150
135,135,72.2,150
135,150,72.2,150
150,150,72.2,150
150,135,72.2,150
150,135,72.2,65
150,135,72.2,72.2
150,150,72.2,72.2
150,150,72.2,65
150,150,72.2,65
150,150,72.2,72.2
150,150,72.2,72.2
150,150,72.2,72.2
150,150,72.2,72.2
150,135,72.2,72.2
135,135,72.2,72.2
135,150,72.2,65
150,150,72.2,65
150,150,72.2,72.2
150,150,72.2,72.2
150,150,72.2,72.2
150,150,72.2,72.2
150,135,72.2,72.2
150,150,72.2,72.2
150,150,72.2,72.2
150,150,72.2,72.2
150,150,72.2,72.2
150,150,65,72.2
150,150,65,72.2
150,150,72.2,72.2
150,150,72.2,72.2
150,150,72.2,65
150,150,72.2,72.2
150,150,72.2,72.2
150,150,72.2,72.2
150,150,72.2,72.2
150,135,72.2,72.2
150,135,72.2,72.2
150,150,72.2,72.2
150,150,72.2,72.2
150,150,72.2,72.2
150,150,72.2,72.2
150,150,72.2,72.2
150,150,72.2,72.2
150,150,72.2,72.2
135,150,72.2,72.2
135,150,72.2,72.2
150,150,72.2,72.2
150,150,72.2,72.2
150,150,72.2,72.2
150,150,72.2,72.2
150,150,72.2,72.2
150,150,72.2,72.2
150,150,72.2,72.2
150,150,72.2,72.2
150,150,72.2,72.2
150,150,72.2,72.2
150,150,72.2,72.2
150,150,72.2,72.2
150,150,72.2,65
150,150,72.2,65
150,150,72.2,72.2
150,150,72.2,72.2
150,150,72.2,72.2
150,150,72.2,72.2
150,135,72.2,72.2
150,150,72.2,72.2
150,150,72.2,72.2
150,150,72.2,72.2
150,150,72.2,72.2
150,150,72.2,135
150,150,72.2,135
150,150,72.2,150
150,150,72.2,150
150,150,72.2,135
150,150,72.2,135
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,135
150,150,72.2,135
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
65,150,72.2,150
65,150,72.2,150
72.2,150,72.2,150
72.2,150,72.2,150
65,150,72.2,150
65,150,72.2,135
72.2,150,72.2,150
72.2,150,72.2,150
72.2,150,72.2,150
65,150,72.2,150
65,150,72.2,150
72.2,150,72.2,150
72.2,150,72.2,150
72.2,150,72.2,150
72.2,150,72.2,150
72.2,150,72.2,150
72.2,150,72.2,150
72.2,150,72.2,150
72.2,150,72.2,150
72.2,150,72.2,150
72.2,150,72.2,150
72.2,150,72.2,150
72.2,150,72.2,150
65,150,72.2,150
72.2,150,72.2,150
72.2,150,72.2,150
72.2,150,72.2,150
72.2,150,72.2,150
135,150,72.2,150
135,150,72.2,150
150,135,72.2,150
150,135,72.2,150
135,150,72.2,135
135,150,72.2,135
150,150,72.2,150
65,150,72.2,150
65,150,72.2,150
135,150,72.2,150
135,150,72.2,150
150,150,72.2,150
150,150,72.2,150
135,150,72.2,150
135,150,72.2,150
150,150,65,150
150,150,65,150
135,150,65,150
135,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
135,150,72.2,150
135,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,135
135,150,72.2,150
135,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
65,150,72.2,150
72.2,150,72.2,150
72.2,150,72.2,150
65,150,72.2,150
65,150,72.2,150
72.2,150,72.2,150
72.2,150,72.2,150
72.2,150,72.2,150
65,150,72.2,150
65,150,72.2,150
72.2,150,72.2,150
72.2,150,72.2,150
72.2,150,72.2,150
72.2,150,72.2,150
135,150,72.2,150
150,150,72.2,150
150,135,72.2,150
135,135,72.2,150
135,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
135,150,72.2,150
135,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,65,150
150,150,65,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
135,150,72.2,150
135,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
135,150,72.2,150
135,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,135
150,150,72.2,135
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
150,150,72.2,150
65,150,72.2,150
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
