15264.26255,15445.00933,15411.28877,15549.07677,15505.87931,15639.25453,15470.89538,15390.53482,15219.73492,15251.65226,15406.34228,15318.823,15323.71345,15277.86619,15294.41754,15286.6242,15264.26255,
15264.26255,15446.00335,15412.27845,15549.07677,15507.88317,15639.25453,15470.89538,15390.53482,15229.39273,15251.65226,15407.33132,15318.823,15323.71345,15277.86619,15295.39226,15287.59794,15264.26255,
15264.26255,15446.99749,15412.27845,15550.08423,15508.8853,15640.27371,15472.89021,15391.52184,15231.32576,15253.59095,15407.33132,15318.823,15323.71345,15277.86619,15295.39226,15287.59794,15264.26255,
15265.23343,15446.99749,15412.27845,15550.08423,15509.88755,15642.31246,15474.88555,15392.50898,15233.25928,15256.49991,15409.30979,15320.77881,15324.69191,15277.86619,15295.39226,15287.59794,15265.23343,
15265.23343,15447.99176,15412.27845,15554.11536,15511.89245,15645.37158,15474.88555,15393.49625,15236.16049,15261.35063,15409.30979,15321.7569,15324.69191,15278.83881,15296.36711,15288.57179,15265.23343,
15267.17557,15449.98069,15413.26826,15556.13171,15511.89245,15646.39155,15475.88342,15394.48364,15240.99829,15262.32115,15409.30979,15321.7569,15324.69191,15279.81155,15297.34209,15291.49411,15267.17557,
15267.17557,15449.98069,15413.26826,15556.13171,15511.89245,15649.45227,15475.88342,15395.47117,15241.96621,15265.23343,15409.30979,15321.7569,15325.6705,15280.78441,15297.34209,15291.49411,15267.17557,
15268.14683,15450.97534,15414.25819,15556.13171,15511.89245,15651.49341,15477.87953,15395.47117,15243.90244,15265.23343,15410.29922,15322.73511,15326.64921,15280.78441,15297.34209,15292.46846,15268.14683,
15268.14683,15450.97534,15416.23844,15558.14858,15512.89509,15652.51419,15478.87778,15397.44659,15244.87074,15266.20444,15410.29922,15322.73511,15326.64921,15280.78441,15298.31719,15292.46846,15268.14683,
15268.14683,15452.96504,15416.23844,15560.16598,15513.89787,15652.51419,15481.87331,15399.42252,15244.87074,15266.20444,15411.28877,15325.6705,15326.64921,15281.7574,15298.31719,15294.41754,15268.14683,
15268.14683,15452.96504,15416.23844,15564.20234,15514.90077,15652.51419,15483.87097,15399.42252,15247.77637,15267.17557,15411.28877,15326.64921,15327.62805,15281.7574,15298.31719,15296.36711,15268.14683,
15268.14683,15452.96504,15416.23844,15567.23098,15515.9038,15653.53509,15484.86999,15401.39896,15247.77637,15267.17557,15411.28877,15326.64921,15327.62805,15282.73052,15299.29241,15297.34209,15268.14683,
15269.11821,15454.95525,15417.22875,15568.24079,15516.90696,15654.55613,15484.86999,15402.38737,15247.77637,15270.08971,15412.27845,15326.64921,15327.62805,15283.70375,15299.29241,15297.34209,15269.11821,
15269.11821,15455.95054,15417.22875,15569.25073,15516.90696,15656.5986,15489.86705,15402.38737,15248.74516,15271.06134,15413.26826,15327.62805,15328.60701,15284.67711,15300.26776,15298.31719,15269.11821,
15269.11821,15455.95054,15417.22875,15569.25073,15516.90696,15657.62004,15489.86705,15404.36457,15249.71407,15272.03309,15413.26826,15328.60701,15328.60701,15284.67711,15300.26776,15300.26776,15269.11821,
15269.11821,15456.94597,15419.20977,15571.27101,15517.91026,15658.64161,15489.86705,15404.36457,15249.71407,15272.03309,15413.26826,15328.60701,15328.60701,15284.67711,15300.26776,15300.26776,15269.11821,
15270.08971,15456.94597,15422.18224,15571.27101,15519.91723,15659.66332,15490.86684,15406.34228,15250.6831,15273.00496,15414.25819,15328.60701,15329.5861,15286.6242,15301.24323,15300.26776,15270.08971,
15270.08971,15457.94152,15422.18224,15572.28134,15520.92091,15660.68516,15490.86684,15406.34228,15250.6831,15273.00496,15414.25819,15329.5861,15331.54465,15287.59794,15301.24323,15300.26776,15270.08971,
15270.08971,15458.9372,15423.17332,15573.29181,15521.92472,15660.68516,15490.86684,15408.32049,15250.6831,15273.97696,15416.23844,15330.56532,15331.54465,15287.59794,15301.24323,15300.26776,15270.08971,
15270.08971,15458.9372,15423.17332,15574.3024,15522.92866,15667.84176,15492.86683,15408.32049,15252.62154,15273.97696,15416.23844,15330.56532,15333.50371,15287.59794,15302.21882,15300.26776,15270.08971,
15270.08971,15459.93301,15424.16452,15575.31313,15522.92866,15668.86466,15493.86701,15410.29922,15253.59095,15273.97696,15416.23844,15330.56532,15334.48342,15288.57179,15302.21882,15301.24323,15270.08971,
15271.06134,15459.93301,15425.15586,15576.32399,15523.93273,15670.91087,15494.86733,15411.28877,15253.59095,15274.94908,15417.22875,15330.56532,15335.46326,15290.51988,15303.19454,15301.24323,15271.06134,
15271.06134,15460.92894,15426.14732,15579.35735,15523.93273,15671.93418,15495.86777,15413.26826,15254.56048,15275.92133,15417.22875,15330.56532,15335.46326,15290.51988,15304.17039,15302.21882,15271.06134,
15272.03309,15461.92501,15426.14732,15579.35735,15526.94572,15673.98119,15495.86777,15413.26826,15254.56048,15276.8937,15418.2192,15331.54465,15335.46326,15291.49411,15304.17039,15302.21882,15272.03309,
15273.00496,15462.9212,15427.13891,15579.35735,15528.95503,15676.02874,15495.86777,15414.25819,15255.53013,15277.86619,15418.2192,15331.54465,15336.44322,15293.44294,15304.17039,15302.21882,15273.00496,
15273.00496,15463.91753,15427.13891,15580.36874,15528.95503,15676.02874,15496.86834,15415.24825,15255.53013,15278.83881,15419.20977,15331.54465,15336.44322,15294.41754,15304.17039,15304.17039,15273.00496,
15273.00496,15464.91398,15427.13891,15581.38025,15529.95988,15679.10107,15496.86834,15415.24825,15256.49991,15278.83881,15419.20977,15332.52412,15337.42331,15294.41754,15305.14636,15305.14636,15273.00496,
15273.00496,15464.91398,15427.13891,15583.40368,15534.98608,15681.14995,15497.86904,15416.23844,15256.49991,15278.83881,15421.19129,15333.50371,15339.38387,15295.39226,15306.12245,15305.14636,15273.00496,
15273.97696,15465.91056,15428.13063,15583.40368,15535.99171,15681.14995,15497.86904,15417.22875,15256.49991,15279.81155,15422.18224,15333.50371,15339.38387,15295.39226,15307.09867,15306.12245,15273.97696,
15273.97696,15466.90726,15429.12247,15585.42763,15535.99171,15682.1746,15498.86987,15417.22875,15258.43983,15280.78441,15422.18224,15334.48342,15339.38387,15295.39226,15307.09867,15306.12245,15273.97696,
15274.94908,15466.90726,15429.12247,15585.42763,15536.99748,15683.19937,15498.86987,15417.22875,15258.43983,15281.7574,15422.18224,15335.46326,15340.36433,15295.39226,15307.09867,15306.12245,15274.94908,
15274.94908,15468.90106,15429.12247,15586.4398,15536.99748,15686.27451,15499.87083,15418.2192,15258.43983,15281.7574,15422.18224,15335.46326,15340.36433,15296.36711,15308.07501,15307.09867,15274.94908,
15275.92133,15468.90106,15430.11444,15586.4398,15538.00337,15689.35085,15499.87083,15419.20977,15260.38024,15282.73052,15422.18224,15336.44322,15340.36433,15297.34209,15308.07501,15308.07501,15275.92133,
15275.92133,15469.89816,15430.11444,15586.4398,15538.00337,15690.37657,15499.87083,15419.20977,15260.38024,15283.70375,15423.17332,15336.44322,15340.36433,15297.34209,15308.07501,15308.07501,15275.92133,
15275.92133,15469.89816,15432.09877,15586.4398,15540.01554,15695.50716,15503.87597,15420.20046,15260.38024,15283.70375,15423.17332,15337.42331,15341.34493,15297.34209,15308.07501,15308.07501,15275.92133,
15278.83881,15470.89538,15434.0836,15587.4521,15541.02182,15697.56034,15504.87758,15420.20046,15260.38024,15283.70375,15424.16452,15338.40353,15341.34493,15297.34209,15309.05148,15308.07501,15278.83881,
15279.81155,15472.89021,15435.07621,15587.4521,15541.02182,15697.56034,15504.87758,15420.20046,15260.38024,15284.67711,15426.14732,15338.40353,15341.34493,15298.31719,15309.05148,15309.05148,15279.81155,
15280.78441,15472.89021,15439.04793,15588.46454,15544.04145,15698.58713,15504.87758,15420.20046,15261.35063,15284.67711,15426.14732,15338.40353,15342.32564,15299.29241,15309.05148,15309.05148,15280.78441,
15280.78441,15472.89021,15441.03455,15589.4771,15548.06945,15699.61405,15505.87931,15421.19129,15262.32115,15285.6506,15426.14732,15338.40353,15342.32564,15300.26776,15309.05148,15309.05148,15280.78441,
15280.78441,15472.89021,15441.03455,15589.4771,15548.06945,15700.64111,15505.87931,15421.19129,15262.32115,15288.57179,15426.14732,15339.38387,15342.32564,15300.26776,15309.05148,15309.05148,15280.78441,
15281.7574,15472.89021,15441.03455,15589.4771,15551.09182,15704.75069,15507.88317,15421.19129,15263.29178,15290.51988,15427.13891,15340.36433,15342.32564,15300.26776,15310.02807,15310.02807,15281.7574,
15281.7574,15472.89021,15442.02805,15590.4898,15551.09182,15704.75069,15508.8853,15421.19129,15263.29178,15291.49411,15427.13891,15340.36433,15342.32564,15300.26776,15310.02807,15310.02807,15281.7574,
15281.7574,15473.88781,15442.02805,15590.4898,15552.09953,15705.77842,15509.88755,15422.18224,15263.29178,15291.49411,15428.13063,15340.36433,15343.30648,15300.26776,15311.00479,15310.02807,15281.7574,
15282.73052,15474.88555,15443.02169,15590.4898,15555.12347,15706.80628,15510.88994,15422.18224,15263.29178,15291.49411,15429.12247,15340.36433,15344.28745,15301.24323,15311.00479,15310.02807,15282.73052,
15282.73052,15475.88342,15443.02169,15590.4898,15555.12347,15707.83428,15511.89245,15423.17332,15264.26255,15292.46846,15430.11444,15341.34493,15344.28745,15301.24323,15311.00479,15310.02807,15282.73052,
15282.73052,15475.88342,15444.01544,15591.50263,15555.12347,15709.89069,15512.89509,15423.17332,15264.26255,15293.44294,15431.10654,15341.34493,15344.28745,15301.24323,15311.98163,15311.00479,15282.73052,
15282.73052,15475.88342,15444.01544,15591.50263,15556.13171,15710.91909,15513.89787,15424.16452,15264.26255,15294.41754,15431.10654,15341.34493,15346.24976,15302.21882,15311.98163,15311.00479,15282.73052,
15283.70375,15476.88141,15444.01544,15592.51559,15556.13171,15710.91909,15513.89787,15424.16452,15265.23343,15294.41754,15431.10654,15341.34493,15346.24976,15302.21882,15311.98163,15311.98163,15283.70375,
15283.70375,15476.88141,15446.99749,15593.52869,15557.14008,15711.94763,15513.89787,15425.15586,15265.23343,15296.36711,15433.09112,15342.32564,15347.2311,15302.21882,15312.95859,15311.98163,15283.70375,
15283.70375,15477.87953,15446.99749,15594.54191,15557.14008,15711.94763,15513.89787,15426.14732,15265.23343,15296.36711,15434.0836,15342.32564,15347.2311,15302.21882,15312.95859,15311.98163,15283.70375,
15283.70375,15478.87778,15447.99176,15595.55527,15560.16598,15711.94763,15514.90077,15426.14732,15267.17557,15297.34209,15435.07621,15343.30648,15347.2311,15303.19454,15313.93568,15311.98163,15283.70375,
15284.67711,15478.87778,15447.99176,15595.55527,15560.16598,15711.94763,15516.90696,15427.13891,15268.14683,15298.31719,15435.07621,15343.30648,15348.21257,15303.19454,15314.9129,15312.95859,15284.67711,
15284.67711,15478.87778,15447.99176,15595.55527,15564.20234,15712.9763,15517.91026,15427.13891,15268.14683,15298.31719,15435.07621,15343.30648,15348.21257,15303.19454,15314.9129,15312.95859,15284.67711,
15284.67711,15478.87778,15448.98616,15595.55527,15564.20234,15714.00511,15517.91026,15427.13891,15268.14683,15298.31719,15436.06895,15343.30648,15348.21257,15303.19454,15315.89024,15313.93568,15284.67711,
15284.67711,15479.87616,15448.98616,15596.56876,15566.2213,15714.00511,15518.91368,15429.12247,15269.11821,15299.29241,15437.06181,15344.28745,15348.21257,15304.17039,15316.8677,15314.9129,15284.67711,
15285.6506,15479.87616,15450.97534,15597.58238,15568.24079,15715.03405,15519.91723,15431.10654,15269.11821,15299.29241,15438.05481,15345.26854,15348.21257,15305.14636,15316.8677,15315.89024,15285.6506,
15287.59794,15480.87467,15451.97013,15603.66686,15571.27101,15717.09234,15519.91723,15431.10654,15270.08971,15300.26776,15439.04793,15346.24976,15349.19417,15305.14636,15316.8677,15316.8677,15287.59794,
15288.57179,15480.87467,15451.97013,15606.71089,15572.28134,15718.12168,15520.92091,15431.10654,15270.08971,15301.24323,15439.04793,15347.2311,15351.15773,15305.14636,15316.8677,15316.8677,15288.57179,
15288.57179,15480.87467,15451.97013,15607.72582,15573.29181,15719.15117,15520.92091,15432.09877,15271.06134,15301.24323,15440.04117,15348.21257,15352.1397,15305.14636,15316.8677,15317.84529,15288.57179,
15288.57179,15482.87207,15451.97013,15607.72582,15574.3024,15720.18078,15522.92866,15433.09112,15271.06134,15301.24323,15441.03455,15348.21257,15353.1218,15305.14636,15317.84529,15317.84529,15288.57179,
15288.57179,15482.87207,15452.96504,15609.7561,15574.3024,15721.21053,15522.92866,15434.0836,15271.06134,15301.24323,15441.03455,15348.21257,15354.10402,15305.14636,15317.84529,15317.84529,15288.57179,
15288.57179,15483.87097,15453.96008,15609.7561,15575.31313,15729.4534,15524.93693,15434.0836,15271.06134,15302.21882,15442.02805,15348.21257,15354.10402,15306.12245,15318.823,15317.84529,15288.57179,
15289.54577,15483.87097,15453.96008,15611.7869,15576.32399,15730.48437,15527.95031,15435.07621,15271.06134,15303.19454,15443.02169,15348.21257,15355.08637,15306.12245,15321.7569,15322.73511,15289.54577,
15289.54577,15485.86914,15454.95525,15611.7869,15577.33498,15731.51547,15528.95503,15436.06895,15271.06134,15304.17039,15443.02169,15349.19417,15356.06885,15306.12245,15322.73511,15322.73511,15289.54577,
15289.54577,15486.86843,15455.95054,15612.8025,15578.3461,15732.54671,15529.95988,15436.06895,15271.06134,15304.17039,15445.00933,15349.19417,15356.06885,15306.12245,15322.73511,15323.71345,15289.54577,
15289.54577,15487.86784,15457.94152,15614.83409,15579.35735,15737.70492,15533.98058,15436.06895,15271.06134,15305.14636,15445.00933,15349.19417,15357.05145,15306.12245,15322.73511,15323.71345,15289.54577,
15289.54577,15487.86784,15459.93301,15616.86622,15584.41558,15737.70492,15533.98058,15437.06181,15271.06134,15305.14636,15445.00933,15349.19417,15357.05145,15306.12245,15322.73511,15324.69191,15289.54577,
15289.54577,15487.86784,15461.92501,15619.91539,15585.42763,15738.73697,15534.98608,15437.06181,15271.06134,15305.14636,15445.00933,15350.17589,15359.01702,15306.12245,15322.73511,15325.6705,15289.54577,
15289.54577,15487.86784,15461.92501,15621.94884,15586.4398,15738.73697,15534.98608,15438.05481,15272.03309,15306.12245,15445.00933,15350.17589,15360,15306.12245,15323.71345,15325.6705,15289.54577,
15289.54577,15491.86677,15462.9212,15621.94884,15587.4521,15738.73697,15538.00337,15438.05481,15272.03309,15308.07501,15446.00335,15350.17589,15360,15306.12245,15323.71345,15325.6705,15289.54577,
15289.54577,15491.86677,15463.91753,15623.98281,15587.4521,15739.76915,15540.01554,15438.05481,15272.03309,15309.05148,15446.00335,15352.1397,15360.9831,15307.09867,15325.6705,15325.6705,15289.54577,
15289.54577,15492.86683,15463.91753,15623.98281,15587.4521,15739.76915,15541.02182,15439.04793,15272.03309,15311.00479,15446.00335,15352.1397,15360.9831,15307.09867,15325.6705,15325.6705,15289.54577,
15290.51988,15492.86683,15463.91753,15623.98281,15592.51559,15740.80147,15542.02824,15439.04793,15272.03309,15312.95859,15446.00335,15354.10402,15361.96633,15307.09867,15326.64921,15326.64921,15290.51988,
15290.51988,15492.86683,15466.90726,15625,15592.51559,15744.9321,15547.06225,15441.03455,15272.03309,15312.95859,15447.99176,15354.10402,15361.96633,15307.09867,15326.64921,15327.62805,15290.51988,
15290.51988,15493.86701,15467.9041,15625,15594.54191,15744.9321,15548.06945,15441.03455,15272.03309,15312.95859,15448.98616,15356.06885,15361.96633,15307.09867,15327.62805,15327.62805,15290.51988,
15290.51988,15495.86777,15468.90106,15627.03477,15595.55527,15744.9321,15551.09182,15444.01544,15273.00496,15313.93568,15448.98616,15356.06885,15362.94969,15307.09867,15327.62805,15327.62805,15290.51988,
15290.51988,15495.86777,15471.89273,15628.05235,15597.58238,15745.9651,15551.09182,15444.01544,15273.00496,15313.93568,15451.97013,15357.05145,15362.94969,15307.09867,15329.5861,15327.62805,15290.51988,
15290.51988,15496.86834,15471.89273,15628.05235,15599.61001,15748.0315,15552.09953,15446.00335,15273.00496,15313.93568,15451.97013,15357.05145,15362.94969,15307.09867,15329.5861,15327.62805,15290.51988,
15290.51988,15498.86987,15475.88342,15628.05235,15599.61001,15753.19987,15552.09953,15446.00335,15273.00496,15315.89024,15452.96504,15357.05145,15364.91677,15307.09867,15329.5861,15327.62805,15290.51988,
15290.51988,15499.87083,15478.87778,15628.05235,15600.62403,15755.26817,15553.10738,15449.98069,15273.00496,15316.8677,15452.96504,15357.05145,15365.90051,15307.09867,15330.56532,15328.60701,15290.51988,
15290.51988,15499.87083,15478.87778,15631.1059,15603.66686,15757.33701,15553.10738,15450.97534,15273.97696,15316.8677,15453.96008,15358.03417,15366.88436,15308.07501,15330.56532,15329.5861,15290.51988,
15291.49411,15500.87192,15479.87616,15633.14226,15604.6814,15758.37164,15554.11536,15450.97534,15273.97696,15317.84529,15454.95525,15358.03417,15366.88436,15308.07501,15331.54465,15329.5861,15291.49411,
15291.49411,15501.87314,15481.87331,15633.14226,15606.71089,15765.61782,15554.11536,15451.97013,15273.97696,15317.84529,15454.95525,15359.01702,15368.85246,15309.05148,15331.54465,15329.5861,15291.49411,
15291.49411,15502.87449,15482.87207,15634.16064,15609.7561,15766.65353,15558.14858,15452.96504,15273.97696,15317.84529,15455.95054,15360,15369.8367,15309.05148,15331.54465,15329.5861,15291.49411,
15291.49411,15503.87597,15483.87097,15634.16064,15610.77143,15766.65353,15560.16598,15453.96008,15273.97696,15317.84529,15455.95054,15360,15369.8367,15309.05148,15333.50371,15333.50371,15291.49411,
15291.49411,15506.88118,15486.86843,15635.17915,15610.77143,15770.79774,15560.16598,15455.95054,15274.94908,15319.80084,15457.94152,15361.96633,15370.82106,15309.05148,15333.50371,15334.48342,15291.49411,
15291.49411,15508.8853,15486.86843,15644.35174,15611.7869,15779.0927,15563.19305,15456.94597,15274.94908,15319.80084,15457.94152,15362.94969,15371.80555,15309.05148,15333.50371,15335.46326,15291.49411,
15291.49411,15508.8853,15488.86738,15646.39155,15613.81823,15786.35796,15563.19305,15456.94597,15274.94908,15319.80084,15457.94152,15362.94969,15371.80555,15309.05148,15334.48342,15335.46326,15291.49411,
15291.49411,15510.88994,15491.86677,15648.4319,15613.81823,15788.43497,15564.20234,15456.94597,15274.94908,15320.77881,15458.9372,15364.91677,15372.79016,15310.02807,15334.48342,15336.44322,15291.49411,
15291.49411,15510.88994,15493.86701,15648.4319,15613.81823,15791.55152,15565.21175,15458.9372,15274.94908,15320.77881,15458.9372,15364.91677,15372.79016,15310.02807,15335.46326,15336.44322,15291.49411,
15291.49411,15511.89245,15495.86777,15650.47278,15614.83409,15795.70883,15566.2213,15464.91398,15275.92133,15320.77881,15461.92501,15364.91677,15372.79016,15310.02807,15335.46326,15336.44322,15291.49411,
15291.49411,15511.89245,15496.86834,15650.47278,15615.85009,15796.7485,15566.2213,15465.91056,15275.92133,15322.73511,15462.9212,15364.91677,15373.7749,15310.02807,15336.44322,15336.44322,15291.49411,
15291.49411,15511.89245,15497.86904,15665.79635,15617.88248,15798.82825,15574.3024,15470.89538,15276.8937,15322.73511,15467.9041,15365.90051,15373.7749,15310.02807,15337.42331,15337.42331,15291.49411,
15291.49411,15511.89245,15498.86987,15673.98119,15617.88248,15800.90855,15576.32399,15470.89538,15276.8937,15322.73511,15468.90106,15366.88436,15375.74476,15310.02807,15338.40353,15337.42331,15291.49411,
15292.46846,15513.89787,15503.87597,15677.05271,15620.93205,15800.90855,15576.32399,15474.88555,15276.8937,15323.71345,15471.89273,15366.88436,15375.74476,15310.02807,15338.40353,15338.40353,15292.46846,
15292.46846,15513.89787,15504.87758,15679.10107,15626.01732,15801.94891,15577.33498,15476.88141,15277.86619,15323.71345,15471.89273,15367.86835,15375.74476,15310.02807,15339.38387,15339.38387,15292.46846,
15292.46846,15513.89787,15505.87931,15679.10107,15631.1059,15802.9894,15577.33498,15482.87207,15277.86619,15323.71345,15473.88781,15367.86835,15376.72988,15311.00479,15339.38387,15339.38387,15292.46846,
15292.46846,15516.90696,15508.8853,15680.12544,15633.14226,15804.03003,15579.35735,15482.87207,15278.83881,15325.6705,15473.88781,15368.85246,15376.72988,15311.00479,15339.38387,15340.36433,15292.46846,
15292.46846,15518.91368,15508.8853,15685.24933,15635.17915,15807.15274,15582.3919,15484.86999,15278.83881,15327.62805,15475.88342,15368.85246,15377.71513,15311.00479,15340.36433,15340.36433,15292.46846,
15292.46846,15520.92091,15510.88994,15694.48077,15641.29301,15813.40186,15582.3919,15486.86843,15278.83881,15329.5861,15476.88141,15368.85246,15377.71513,15311.00479,15340.36433,15340.36433,15292.46846,
15292.46846,15521.92472,15511.89245,15697.56034,15643.33203,15813.40186,15583.40368,15487.86784,15278.83881,15331.54465,15481.87331,15369.8367,15379.686,15311.00479,15341.34493,15341.34493,15292.46846,
15292.46846,15521.92472,15512.89509,15708.86242,15653.53509,15819.65592,15585.42763,15502.87449,15278.83881,15333.50371,15482.87207,15370.82106,15380.67162,15311.98163,15341.34493,15342.32564,15292.46846,
15292.46846,15522.92866,15512.89509,15708.86242,15653.53509,15822.78481,15588.46454,15509.88755,15280.78441,15333.50371,15482.87207,15373.7749,15381.65737,15312.95859,15342.32564,15342.32564,15292.46846,
15292.46846,15523.93273,15514.90077,15709.89069,15660.68516,15829.0463,15588.46454,15510.88994,15281.7574,15334.48342,15488.86738,15374.75977,15382.64325,15312.95859,15342.32564,15343.30648,15292.46846,
15292.46846,15523.93273,15518.91368,15712.9763,15660.68516,15830.09036,15593.52869,15517.91026,15282.73052,15334.48342,15488.86738,15374.75977,15382.64325,15315.89024,15342.32564,15343.30648,15292.46846,
15292.46846,15523.93273,15520.92091,15714.00511,15662.72923,15841.58416,15600.62403,15517.91026,15287.59794,15335.46326,15490.86684,15376.72988,15383.62926,15315.89024,15342.32564,15348.21257,15292.46846,
15292.46846,15526.94572,15528.95503,15716.06313,15668.86466,15841.58416,15602.65245,15518.91368,15293.44294,15337.42331,15492.86683,15376.72988,15386.58802,15316.8677,15344.28745,15350.17589,15292.46846,
15292.46846,15528.95503,15531.96997,15743.89924,15672.95762,15842.62988,15604.6814,15519.91723,15293.44294,15340.36433,15492.86683,15376.72988,15387.57453,15317.84529,15344.28745,15350.17589,15292.46846,
15292.46846,15528.95503,15532.97521,15753.19987,15675.0049,15858.33223,15608.7409,15520.92091,15294.41754,15341.34493,15495.86777,15376.72988,15390.53482,15318.823,15345.26854,15352.1397,15292.46846,
15292.46846,15531.96997,15532.97521,15756.30252,15682.1746,15862.52479,15610.77143,15520.92091,15294.41754,15341.34493,15496.86834,15377.71513,15391.52184,15318.823,15345.26854,15352.1397,15292.46846,
15292.46846,15533.98058,15532.97521,15761.47633,15687.29982,15864.62189,15613.81823,15528.95503,15294.41754,15342.32564,15496.86834,15377.71513,15395.47117,15320.77881,15346.24976,15353.1218,15292.46846,
15292.46846,15533.98058,15536.99748,15777.01814,15697.56034,15876.16591,15627.03477,15528.95503,15294.41754,15345.26854,15498.86987,15378.7005,15395.47117,15320.77881,15347.2311,15355.08637,15292.46846,
