13917.07741,14563.1068,14154.28167,15393.49625,13667.42597,14230.6552,13917.07741,
13968.91916,14587.89205,14163.47005,15393.49625,13703.32306,14256.01426,13968.91916,
13996.61748,14629.68607,14165.14195,15405.35336,13752.0055,14284.864,13996.61748,
14044.12195,14644.86209,14166.81424,15408.32049,13778.05844,14293.37145,14044.12195,
14063.04934,14670.8234,14190.26784,15409.30979,13892.10465,14302.74136,14063.04934,
14081.2016,14706.7835,14190.26784,15411.28877,14009.69004,14305.29892,14081.2016,
14162.63425,14720.31403,14280.61407,15415.24825,14100.22913,14415.2802,14162.63425,
14182.72072,14723.02313,14312.12356,15416.23844,14161.79855,14470.90745,14182.72072,
14306.15165,14862.52168,14352.3502,15417.22875,14283.16372,14488.37911,14306.15165,
14401.44014,14885.5672,14376.42267,15418.2192,14490.1286,14505.89302,14401.44014,
14424.81067,14931.87333,14388.48921,15418.2192,14701.37825,14597.65221,14424.81067,
14469.1626,14932.80239,14391.94051,15421.19129,14920.7336,14723.92638,14469.1626,
14588.7788,14936.51979,14404.03313,15422.18224,15133.36276,14732.96501,14588.7788,
14685.18632,14961.66074,14461.31598,15422.18224,15346.24976,14823.04984,14685.18632,
14766.50465,15100.98786,14466.54611,15423.17332,15439.04793,14893.8811,14766.50465,
14934.66086,15111.44692,14486.63005,15429.12247,15444.01544,14956.06655,14934.66086,
15000,15206.23456,14542.8104,15429.12247,15448.98616,15043.24934,15000,
15052.6844,15258.43983,14708.58614,15430.11444,15454.95525,15107.64195,15052.6844,
15187.95089,15317.84529,14740.20391,15431.10654,15457.94152,15204.30789,15187.95089,
15289.54577,15348.21257,14926.30139,15431.10654,15458.9372,15262.32115,15289.54577,
15300.26776,15351.15773,14927.22976,15432.09877,15458.9372,15373.7749,15300.26776,
15307.09867,15363.93317,15020.6534,15433.09112,,15384.61539,15307.09867,
15312.95859,15371.80555,15152.47175,15434.0836,,15423.17332,15312.95859,
15321.7569,15376.72988,15265.23343,15435.07621,,15437.06181,15321.7569,
15344.28745,15378.7005,15405.35336,15435.07621,,15439.04793,15344.28745,
15352.1397,15394.48364,15432.09877,15436.06895,,15444.01544,15352.1397,
15379.686,15403.37591,15436.06895,15436.06895,,15447.99176,15379.686,
15380.67162,15403.37591,15451.97013,15437.06181,,15450.97534,15380.67162,
15388.56117,15406.34228,15451.97013,15437.06181,,15450.97534,15388.56117,
,15408.32049,15454.95525,15438.05481,,15451.97013,13665.09139,
,15410.29922,15454.95525,15447.99176,,15451.97013,13690.81574,
,15411.28877,15454.95525,15448.98616,,15454.95525,13694.72183,
,15412.27845,15454.95525,15449.98069,,15454.95525,13700.19409,
,15413.26826,15455.95054,15451.97013,,,13722.91154,
,15421.19129,15455.95054,15451.97013,,,13733.11971,
,15421.19129,,15453.96008,,,13734.69154,
,15430.11444,,15454.95525,,,13752.79354,
,,,15454.95525,,,13755.94658,
,,,15456.94597,,,13759.88992,
,,,15456.94597,,,13772.52382,
,,,15456.94597,,,13778.84947,
,,,15457.94152,,,13783.59752,
,,,15457.94152,,,13787.55673,
,,,15457.94152,,,13789.93335,
,,,15457.94152,,,13789.93335,
,,,15457.94152,,,13792.31079,
,,,15458.9372,,,13806.59265,
,,,15458.9372,,,13808.97583,
,,,,,,13814.5398,
,,,,,,13815.33502,
,,,,,,13817.72123,
,,,,,,13821.70007,
,,,,,,13824.88479,
,,,,,,13827.2743,
,,,,,,13828.86776,
,,,,,,13830.46159,
,,,,,,13831.25865,
,,,,,,13841.6287,
,,,,,,13848.81708,
,,,,,,13860.01386,
,,,,,,13861.61488,
,,,,,,13863.21627,
,,,,,,13866.42015,
,,,,,,13869.62552,
,,,,,,13871.22876,
,,,,,,13872.83237,
,,,,,,13875.23848,
,,,,,,13884.06803,
,,,,,,13884.87128,
,,,,,,13885.67461,
,,,,,,13887.28157,
,,,,,,13888.08518,
,,,,,,13888.08518,
,,,,,,13892.90883,
,,,,,,13899.34557,
,,,,,,13900.15059,
,,,,,,13900.95569,
,,,,,,13900.95569,
,,,,,,13903.37157,
,,,,,,13905.78828,
,,,,,,13908.20584,
,,,,,,13908.20584,
,,,,,,13911.43056,
,,,,,,13914.65677,
,,,,,,13917.07741,
,,,,,,13919.4989,
,,,,,,13922.72886,
,,,,,,13923.53658,
,,,,,,13927.5766,
,,,,,,13929.19327,
,,,,,,13933.23658,
,,,,,,13934.04552,
,,,,,,13935.66369,
,,,,,,13942.14012,
,,,,,,13946.19095,
,,,,,,13946.19095,
,,,,,,13950.24413,
,,,,,,13953.48837,
,,,,,,13955.11106,
,,,,,,13955.92255,
,,,,,,13957.5458,
,,,,,,13958.35757,
,,,,,,13959.98139,
,,,,,,13959.98139,
,,,,,,13966.48045,
,,,,,,13969.73225,
,,,,,,13977.86838,
,,,,,,13979.49674,
,,,,,,13980.31106,
,,,,,,13981.12548,
,,,,,,13984.3841,
,,,,,,13987.64425,
,,,,,,13990.09035,
,,,,,,13990.09035,
,,,,,,13991.72157,
,,,,,,13994.1691,
,,,,,,13999.06673,
,,,,,,13999.06673,
,,,,,,14011.32582,
,,,,,,14011.32582,
,,,,,,14012.14386,
,,,,,,14014.59854,
,,,,,,14016.23547,
,,,,,,14017.87279,
,,,,,,14020.32948,
,,,,,,14025.24544,
,,,,,,14026.88486,
,,,,,,14028.52467,
,,,,,,14031.80543,
,,,,,,14035.90853,
,,,,,,14036.72944,
,,,,,,14038.37155,
,,,,,,14043.30018,
,,,,,,14053.99075,
,,,,,,14055.6369,
,,,,,,14062.22535,
,,,,,,14071.29456,
,,,,,,14082.02781,
,,,,,,14084.50704,
,,,,,,14084.50704,
,,,,,,14100.22913,
,,,,,,14103.54352,
,,,,,,14115.98636,
,,,,,,14115.98636,
,,,,,,14116.81666,
,,,,,,14117.64706,
,,,,,,14122.63152,
,,,,,,14130.94677,
,,,,,,14147.6067,
,,,,,,14155.9514,
,,,,,,14156.78641,
,,,,,,14162.63425,
,,,,,,14218.00948,
,,,,,,14240.78799,
,,,,,,14245.01425,
,,,,,,14246.70545,
,,,,,,14255.1675,
,,,,,,14261.94438,
,,,,,,14265.33524,
,,,,,,14267.87944,
,,,,,,14271.27312,
,,,,,,14301.03683,
,,,,,,14311.27013,
,,,,,,14320.66352,
,,,,,,14372.9788,
,,,,,,14382.45341,
,,,,,,14383.31535,
,,,,,,14410.95232,
,,,,,,14443.90949,
,,,,,,14467.41817,
,,,,,,14495.3796,
,,,,,,14499.75834,
,,,,,,14523.44932,
,,,,,,14541.04817,
,,,,,,14563.1068,
,,,,,,14587.89205,
,,,,,,14629.68607,
,,,,,,14644.86209,
,,,,,,14670.8234,
,,,,,,14706.7835,
,,,,,,14720.31403,
,,,,,,14723.02313,
,,,,,,14862.52168,
,,,,,,14885.5672,
,,,,,,14931.87333,
,,,,,,14932.80239,
,,,,,,14936.51979,
,,,,,,14961.66074,
,,,,,,15100.98786,
,,,,,,15111.44692,
,,,,,,15206.23456,
,,,,,,15258.43983,
,,,,,,15317.84529,
,,,,,,15348.21257,
,,,,,,15351.15773,
,,,,,,15363.93317,
,,,,,,15371.80555,
,,,,,,15376.72988,
,,,,,,15378.7005,
,,,,,,15394.48364,
,,,,,,15403.37591,
,,,,,,15403.37591,
,,,,,,15406.34228,
,,,,,,15408.32049,
,,,,,,15410.29922,
,,,,,,15411.28877,
,,,,,,15412.27845,
,,,,,,15413.26826,
,,,,,,15421.19129,
,,,,,,15421.19129,
,,,,,,15430.11444,
,,,,,,13664.31337,
,,,,,,13665.09139,
,,,,,,13672.09753,
,,,,,,13692.37791,
,,,,,,13697.06655,
,,,,,,13704.88808,
,,,,,,13711.15174,
,,,,,,13711.15174,
,,,,,,13715.06943,
,,,,,,13715.85324,
,,,,,,13715.85324,
,,,,,,13722.12693,
,,,,,,13722.91154,
,,,,,,13723.69625,
,,,,,,13724.48104,
,,,,,,13729.19169,
,,,,,,13730.76263,
,,,,,,13731.54823,
,,,,,,13733.11971,
,,,,,,13733.90558,
,,,,,,13736.26374,
,,,,,,13737.04997,
,,,,,,13737.83629,
,,,,,,13740.1958,
,,,,,,13742.55612,
,,,,,,13745.70447,
,,,,,,13746.49178,
,,,,,,13747.27918,
,,,,,,13752.0055,
,,,,,,13752.0055,
,,,,,,13753.58166,
,,,,,,13753.58166,
,,,,,,13755.15818,
,,,,,,13756.73507,
,,,,,,13758.31231,
,,,,,,13758.31231,
,,,,,,13759.10107,
,,,,,,13759.88992,
,,,,,,13761.46789,
,,,,,,13761.46789,
,,,,,,13763.04622,
,,,,,,13763.83552,
,,,,,,13768.57323,
,,,,,,13769.36317,
,,,,,,13769.36317,
,,,,,,13769.36317,
,,,,,,13774.10468,
,,,,,,13774.10468,
,,,,,,13774.10468,
,,,,,,13777.26751,
,,,,,,13778.05844,
,,,,,,13778.84947,
,,,,,,13780.43179,
,,,,,,13782.01447,
,,,,,,13784.38918,
,,,,,,13789.14105,
,,,,,,13789.93335,
,,,,,,13790.72574,
,,,,,,13791.51822,
,,,,,,13792.31079,
,,,,,,13792.31079,
,,,,,,13793.10345,
,,,,,,13796.27501,
,,,,,,13797.06812,
,,,,,,13801.82874,
,,,,,,13802.6225,
,,,,,,13804.21028,
,,,,,,13807.38695,
,,,,,,13808.18135,
,,,,,,13809.77041,
,,,,,,13810.56508,
,,,,,,13812.1547,
,,,,,,13813.74468,
,,,,,,13813.74468,
,,,,,,13816.13033,
,,,,,,13816.13033,
,,,,,,13816.13033,
,,,,,,13817.72123,
,,,,,,13818.51681,
,,,,,,13818.51681,
,,,,,,13820.90412,
,,,,,,13821.70007,
,,,,,,13824.88479,
,,,,,,13825.6812,
,,,,,,13828.07098,
,,,,,,13828.07098,
,,,,,,13830.46159,
,,,,,,13832.85303,
,,,,,,13834.44778,
,,,,,,13834.44778,
,,,,,,13849.61625,
,,,,,,13853.61348,
,,,,,,13855.21302,
,,,,,,13855.21302,
,,,,,,13855.21302,
,,,,,,13858.41321,
,,,,,,13859.21349,
,,,,,,13862.41553,
,,,,,,13862.41553,
,,,,,,13863.21627,
,,,,,,13865.61904,
,,,,,,13866.42015,
,,,,,,13872.83237,
,,,,,,13872.83237,
,,,,,,13874.43635,
,,,,,,13875.23848,
,,,,,,13883.26488,
,,,,,,13888.88889,
,,,,,,13891.30057,
,,,,,,13898.54065,
,,,,,,13903.37157,
,,,,,,13904.17705,
,,,,,,13906.59404,
,,,,,,13913.04348,
,,,,,,13920.30625,
,,,,,,13921.92123,
,,,,,,13930.00174,
,,,,,,13933.23658,
,,,,,,13942.14012,
,,,,,,13942.9501,
,,,,,,13962.41783,
,,,,,,13964.85512,
,,,,,,13965.66773,
,,,,,,13978.68251,
,,,,,,13983.56931,
,,,,,,13989.27489,
,,,,,,13997.4338,
,,,,,,13999.88333,
,,,,,,14003.96779,
,,,,,,14006.41961,
,,,,,,14039.19275,
,,,,,,14051.52225,
,,,,,,14054.81377,
,,,,,,14059.75395,
,,,,,,14069.64474,
,,,,,,14069.64474,
,,,,,,14074.59536,
,,,,,,14088.64103,
,,,,,,14089.46812,
,,,,,,14091.12259,
,,,,,,14092.77745,
,,,,,,14092.77745,
,,,,,,14103.54352,
,,,,,,14150.10907,
,,,,,,14153.44695,
,,,,,,14154.28167,
,,,,,,14163.47005,
,,,,,,14165.14195,
,,,,,,14166.81424,
,,,,,,14190.26784,
,,,,,,14190.26784,
,,,,,,14280.61407,
,,,,,,14312.12356,
,,,,,,14352.3502,
,,,,,,14376.42267,
,,,,,,14388.48921,
,,,,,,14391.94051,
,,,,,,14404.03313,
,,,,,,14461.31598,
,,,,,,14466.54611,
,,,,,,14486.63005,
,,,,,,14542.8104,
,,,,,,14708.58614,
,,,,,,14740.20391,
,,,,,,14926.30139,
,,,,,,14927.22976,
,,,,,,15020.6534,
,,,,,,15152.47175,
,,,,,,15265.23343,
,,,,,,15405.35336,
,,,,,,15432.09877,
,,,,,,15436.06895,
,,,,,,15451.97013,
,,,,,,15451.97013,
,,,,,,15454.95525,
,,,,,,15454.95525,
,,,,,,15454.95525,
,,,,,,15454.95525,
,,,,,,15455.95054,
,,,,,,15455.95054,
,,,,,,14839.54739,
,,,,,,14882.79797,
,,,,,,14886.49051,
,,,,,,14891.10877,
,,,,,,14914.2431,
,,,,,,14929.08684,
,,,,,,14930.94438,
,,,,,,14930.94438,
,,,,,,14936.51979,
,,,,,,14940.23904,
,,,,,,14947.68311,
,,,,,,14953.27103,
,,,,,,14960.72809,
,,,,,,14965.39253,
,,,,,,14967.25912,
,,,,,,14972.86169,
,,,,,,14979.40332,
,,,,,,14990.63086,
,,,,,,14991.56724,
,,,,,,14992.50375,
,,,,,,14993.44037,
,,,,,,14995.31396,
,,,,,,14996.25094,
,,,,,,14996.25094,
,,,,,,14997.18803,
,,,,,,14997.18803,
,,,,,,14998.12523,
,,,,,,14998.12523,
,,,,,,15001.87523,
,,,,,,15002.81303,
,,,,,,15003.75094,
,,,,,,15004.68897,
,,,,,,15005.62711,
,,,,,,15005.62711,
,,,,,,15011.25844,
,,,,,,15017.83368,
,,,,,,15017.83368,
,,,,,,15018.77347,
,,,,,,15021.59354,
,,,,,,15022.5338,
,,,,,,15024.41467,
,,,,,,15025.35529,
,,,,,,15026.29602,
,,,,,,15028.17783,
,,,,,,15031.94288,
,,,,,,15035.70981,
,,,,,,15037.59399,
,,,,,,15040.42113,
,,,,,,15046.07862,
,,,,,,15046.07862,
,,,,,,15052.6844,
,,,,,,15053.62855,
,,,,,,15054.57283,
,,,,,,15054.57283,
,,,,,,15055.51722,
,,,,,,15063.07663,
,,,,,,15064.96767,
,,,,,,15065.91337,
,,,,,,15066.85919,
,,,,,,15066.85919,
,,,,,,15069.69735,
,,,,,,15071.59005,
,,,,,,15073.48323,
,,,,,,15074.43,
,,,,,,15074.43,
,,,,,,15080.1131,
,,,,,,15082.95626,
,,,,,,15083.90422,
,,,,,,15087.69724,
,,,,,,15088.64579,
,,,,,,15089.59447,
,,,,,,15092.4412,
,,,,,,15097.18815,
,,,,,,15097.18815,
,,,,,,15097.18815,
,,,,,,15099.08776,
,,,,,,15100.03775,
,,,,,,15101.93808,
,,,,,,15102.88843,
,,,,,,15102.88843,
,,,,,,15107.64195,
,,,,,,15108.59301,
,,,,,,15108.59301,
,,,,,,15110.4955,
,,,,,,15111.44692,
,,,,,,15120.01512,
,,,,,,15121.92048,
,,,,,,15121.92048,
,,,,,,15123.82633,
,,,,,,15125.73265,
,,,,,,15127.63946,
,,,,,,15127.63946,
,,,,,,15132.40858,
,,,,,,15142.91123,
,,,,,,15145.77811,
,,,,,,15148.64609,
,,,,,,15150.55868,
,,,,,,15153.42846,
,,,,,,15154.3853,
,,,,,,15159.1713,
,,,,,,15159.1713,
,,,,,,15161.08655,
,,,,,,15163.00227,
,,,,,,15164.91849,
,,,,,,15171.62905,
,,,,,,15171.62905,
,,,,,,15174.50683,
,,,,,,15175.46633,
,,,,,,15175.46633,
,,,,,,15181.22588,
,,,,,,15182.18624,
,,,,,,15184.1073,
,,,,,,15185.06802,
,,,,,,15200.45601,
,,,,,,15204.30789,
,,,,,,15207.19807,
,,,,,,15208.16171,
,,,,,,15213.94612,
,,,,,,15214.91061,
,,,,,,15216.83997,
,,,,,,15217.80483,
,,,,,,15217.80483,
,,,,,,15231.32576,
,,,,,,15238.09524,
,,,,,,15241.96621,
,,,,,,15242.93427,
,,,,,,15242.93427,
